"best_epoch","dropout_rate","fc_layers","filter_counts","filter_sizes","learning_rate","pooling_type","stride","val_mae","val_mean_squared_error","val_pearsonr","val_rmse"
"41","0.41216218234275315","[64]","[4, 4, 1, 4]","[4, 8, 3, 14]","0.0001615586431090902","max","2","0.9292334914207458","1.3763269186019897","0.0984337106347084","1.1731696128845215"
"13","0.054960811838332346","[30, 57]","[2, 4, 1]","[2, 13, 8]","0.00023548580044584943","avg","1","0.49642160534858704","0.7600584626197815","0.07279007881879807","0.8718132972717285"
"10","0.33559964769808664","[84]","[4, 1, 2, 3]","[7, 4, 8, 14]","0.00012015298266620844","max","2","1.5344551801681519","3.482621192932129","0.11127693206071854","1.866178274154663"
"14","0.11703297562352588","[21, 93, 92]","[2, 3, 2, 1]","[9, 12, 5, 6]","0.00012075244338893673","max","1","0.7944278717041016","1.2619346380233765","0.09098949283361435","1.1233586072921753"
"42","0.05532490639312865","[39]","[1, 2, 1, 3, 3, 4]","[13, 12, 7, 2, 3, 14]","0.0005806549610896211","max","2","0.6357143521308899","0.8676646947860718","0.12695707380771637","0.9314852356910706"
"12","0.1666444066337302","[45, 17, 79]","[4, 3, 3, 4, 1, 3]","[2, 10, 6, 8, 13, 11]","0.0016335141527219928","avg","2","0.574636697769165","0.8537743091583252","0.1353045105934143","0.9239990711212158"
"11","0.4315789405685912","[88]","[2, 1, 4]","[4, 8, 7]","0.0007639635850730489","avg","2","0.7050793170928955","0.9080705046653748","0.1310715228319168","0.9529273509979248"
"23","0.34387876663196193","[97, 11, 28]","[1, 4, 2, 4]","[4, 13, 9, 10]","0.0003820830463672255","avg","1","0.6430023908615112","0.875794529914856","0.15277615189552307","0.9358389377593994"
"13","0.20798938727534505","[51, 17]","[2, 1, 3, 4, 3, 1]","[10, 3, 6, 7, 2, 9]","0.0001293667730890695","avg","2","0.6206098794937134","0.7940733432769775","0.1610567271709442","0.8911079168319702"
"24","0.19666904715213507","[20]","[1, 2, 1, 2]","[2, 5, 3, 10]","0.00010678612224539532","avg","2","0.5045996308326721","0.7920432090759277","0.14511895179748535","0.8899680972099304"
"10","0.13676615289634636","[10, 40, 21]","[2, 3, 2, 3]","[8, 3, 13, 11]","0.0003962603506789303","avg","2","0.5309781432151794","0.737512469291687","0.09525757282972336","0.8587854504585266"
"8","0.022262149225171224","[96]","[4, 4, 4, 3, 3]","[4, 2, 13, 7, 5]","0.0010066202681651348","avg","1","0.5573976039886475","0.751288652420044","0.13692805171012878","0.8667690753936768"
"18","0.37054574137073065","[24]","[4, 3, 2]","[10, 8, 13]","0.00019998836160764477","max","2","1.0078879594802856","1.7396631240844727","0.13122978806495667","1.3189629316329956"
"11","0.15480264138673194","[24]","[2, 4, 1, 2]","[6, 13, 5, 3]","0.0003861968477078747","avg","2","0.5157055258750916","0.7434709072113037","0.10286425054073334","0.8622475862503052"
"12","0.35230795580202284","[94, 17, 10]","[2, 3, 1]","[12, 2, 3]","0.0009602414370365712","max","2","1.0978479385375977","3.0614418983459473","0.10322144627571106","1.7496976852416992"
"7","0.24474022226748754","[10]","[3, 3, 3, 4, 3]","[5, 8, 2, 12, 4]","0.0009835722573222007","max","1","0.8710477948188782","1.530968189239502","0.0921284630894661","1.2373230457305908"
"8","0.04244046405677798","[59, 27, 73]","[1, 3, 3, 1, 2]","[14, 2, 3, 8, 4]","0.00061126328179519","avg","1","0.5472712516784668","0.7481800317764282","0.12385353446006775","0.8649740219116211"
